city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct
seoul,lgbm_direct,nas_gru,-2.1179978938228614,0.03491132500708929,-0.41810444654240736,lgbm_direct,True
seoul,chronos,chronos_cov,-0.6604159454216862,0.5094407875097261,-0.14962408861202195,chronos,False
seoul,chronos,nas_gru,-1.7548059572069739,0.08020665623403703,-0.4341634903635298,chronos,False
seoul,chronos_cov,nas_gru,-1.2733041343371936,0.20379297266633445,-0.2845394017515078,chronos_cov,False
sydney,seasonal_naive,lgbm_direct,1.7845741892847111,0.07523525131600356,0.5136319675369952,lgbm_direct,False
sydney,seasonal_naive,chronos,2.807784292572644,0.005280676020629762,0.796468746562123,chronos,True
sydney,seasonal_naive,chronos_cov,0.9885963107915108,0.3235741804511083,0.34810348005247516,chronos_cov,False
sydney,seasonal_naive,nas_gru,1.7183827234393405,0.08665076115065562,0.5653212151235464,nas_gru,False
sydney,lgbm_direct,chronos,1.5976490466981177,0.11106387986732513,0.2828367790251278,chronos,False
sydney,lgbm_direct,chronos_cov,-0.723616182147069,0.4698063734879885,-0.16552848748452004,lgbm_direct,False
sydney,lgbm_direct,nas_gru,0.2936320092613747,0.7692209413777801,0.05168924758655122,nas_gru,False
sydney,chronos,chronos_cov,-1.9338331056625355,0.05397573981715989,-0.4483652665096479,chronos,False
sydney,chronos,nas_gru,-1.3818188823959048,0.16794808268099423,-0.23114753143857664,chronos,False
sydney,chronos_cov,nas_gru,0.7856118781337436,0.4326501858317928,0.2172177350710712,nas_gru,False
toronto,seasonal_naive,lgbm_direct,1.8101850743268553,0.07116300929986118,1.154415839632316,lgbm_direct,False
toronto,seasonal_naive,chronos,2.3538499558269854,0.019157232515716292,1.4897998937268375,chronos,True
toronto,seasonal_naive,chronos_cov,1.6483309338636536,0.10022226567170897,1.0185881069606828,chronos_cov,False
toronto,seasonal_naive,nas_gru,1.9956064157718658,0.046786195251438845,1.3441845146166225,nas_gru,True
toronto,lgbm_direct,chronos,1.7612367656576906,0.0791105766771185,0.33538405409452143,chronos,False
toronto,lgbm_direct,chronos_cov,-0.6215811551448625,0.5346400677486358,-0.1358277326716332,lgbm_direct,False
toronto,lgbm_direct,nas_gru,1.2034596719937838,0.2296482309155111,0.18976867498430627,nas_gru,False
toronto,chronos,chronos_cov,-3.135690715734029,0.0018662934292986836,-0.4712117867661546,chronos,True
toronto,chronos,nas_gru,-1.1482364583203608,0.25169021828778215,-0.1456153791102152,chronos,False
toronto,chronos_cov,nas_gru,1.8540451087426504,0.06461148427765499,0.32559640765593945,nas_gru,False
vienna,seasonal_naive,lgbm_direct,4.010462318512032,7.476387292281409e-05,2.393554188197305,lgbm_direct,True
vienna,seasonal_naive,chronos,3.4054580774432557,0.0007408069194329478,2.420104846670514,chronos,True
vienna,seasonal_naive,chronos_cov,3.123834471525687,0.001940901060657204,2.2051126476860006,chronos_cov,True
vienna,seasonal_naive,nas_gru,3.0170481361627473,0.002747878091489889,2.236752131212325,nas_gru,True
vienna,lgbm_direct,chronos,0.12145344501126128,0.9034047048742513,0.026550658473208963,chronos,False
vienna,lgbm_direct,chronos_cov,-0.5755403510861176,0.5653122973977117,-0.18844154051130463,lgbm_direct,False
vienna,lgbm_direct,nas_gru,-0.6791621655858332,0.49750407516110895,-0.1568020569849798,lgbm_direct,False
vienna,chronos,chronos_cov,-0.7830923121638661,0.4341261471979976,-0.21499219898451358,chronos,False
vienna,chronos,nas_gru,-1.2412241710290643,0.2153913787572038,-0.1833527154581887,chronos,False
vienna,chronos_cov,nas_gru,0.10095559425629712,0.9196461044949407,0.031639483526324855,nas_gru,False
